Date,Open,High,Low,Close,Volume,Change
2026-01-07,166000,168400,160600,162000,239863,-0.02055622732769047
2026-01-08,160400,161000,157300,159200,356761,-0.01728395061728394
2026-01-09,160300,160300,157000,159500,237528,0.0018844221105527303
2026-01-12,160700,164100,156200,158100,214913,-0.008777429467084596
2026-01-13,159000,160500,157500,159100,196706,0.006325110689437086
2026-01-14,161300,163900,157300,161900,200776,0.017598994343180463
2026-01-15,160300,162100,158600,161200,191341,-0.004323656578134605
2026-01-16,162800,176900,162600,170600,625850,0.058312655086848686
2026-01-19,166800,168400,159300,167000,359620,-0.021101992966002348
2026-01-20,167100,177600,167000,175200,432790,0.049101796407185594
2026-01-21,174900,175500,170400,174700,304851,-0.0028538812785388057
2026-01-22,175300,182700,174700,178800,465291,0.023468803663422966
2026-01-23,180500,185900,177000,185100,518798,0.03523489932885915
2026-01-26,186500,189000,181700,182200,304082,-0.015667206915180976
2026-01-27,184300,188600,182000,187100,250715,0.026893523600439062
2026-01-28,191100,197000,189000,192200,407899,0.027258150721539254
2026-01-29,200000,200000,189400,192000,426793,-0.0010405827263267886
2026-01-30,190100,193900,187300,188300,437998,-0.019270833333333348
2026-02-02,188000,188000,177900,179000,267951,-0.04938927243759961
2026-02-03,183100,186500,179100,186300,273276,0.04078212290502803
2026-02-04,185700,199600,185100,197500,520691,0.060118089103596395
2026-02-05,195400,203000,191000,191700,347872,-0.02936708860759496
2026-02-06,185100,187000,180800,184300,344188,-0.03860198226395406
2026-02-09,192000,196100,190500,193000,324928,0.0472056429734129
2026-02-10,200000,200500,194900,197700,347107,0.024352331606217525
2026-02-11,200500,201500,197600,200000,248463,0.01163378856853825
2026-02-12,205500,207000,201000,205000,319058,0.02499999999999991
2026-02-13,203500,214500,203500,205500,275781,0.0024390243902439046
2026-02-19,218000,221000,206000,209000,394865,0.017031630170316392
2026-02-20,207500,226500,207500,219000,527945,0.04784688995215314
2026-02-23,246000,252000,227000,232000,1080275,0.05936073059360725
2026-02-24,235500,235500,220000,224000,498247,-0.03448275862068961
